6974-2903-6226-2067,414,6,2031,Discover,ggozardgm@nsu.edu
6699-3456-0229-3664,175,9,2031,Discover,mtaggko@nsu.edu
6029-2164-5732-0270,308,6,2027,Discover,cgresley1@nsu.edu
6602-6203-3262-3076,605,7,2032,Discover,hbenainec@nsu.edu
6665-6409-9360-0476,389,2,2032,Discover,btesauroc2@nsu.edu
6835-9412-3954-1502,690,7,2032,Discover,asaveryy@nsu.edu
6803-5159-8055-4288,489,3,2023,Discover,pjenner6e@nsu.edu
6687-9928-4832-0894,393,9,2031,Discover,dabelson7x@nsu.edu
6832-9802-1919-4618,278,8,2028,Discover,gearngycp@nsu.edu
6554-3199-8071-4244,915,5,2030,Discover,rburgiseqc@nsu.edu
6314-6504-8750-7322,85,8,2032,Discover,krohmer3t@nsu.edu
6727-7207-5439-6807,706,12,2024,Discover,akollatsch82@nsu.edu
6386-1734-9771-0091,663,9,2023,Discover,khainsworthlg@nsu.edu
6714-9625-3459-6268,87,12,2024,Discover,hegglesonqq@nsu.edu
6365-0964-5118-2426,263,11,2028,Discover,gcargillh@nsu.edu
6590-1620-6937-1525,996,2,2026,Discover,droyansq@nsu.edu
6276-7898-7750-0830,975,5,2032,Discover,bsuddock2q@nsu.edu
6481-1596-4646-8360,927,8,2027,Discover,cvasichev3q@nsu.edu
6768-3075-5956-2416,330,7,2029,Discover,tinch4k@nsu.edu
6967-5018-6711-2921,997,10,2027,Discover,dclearie54@nsu.edu
6764-2637-2216-5712,742,2,2023,Discover,abrodie9b@nsu.edu
6532-2500-0207-3431,596,9,2024,Discover,ebarukhjo@nsu.edu
6448-4508-4335-9128,909,10,2029,Discover,vsackes1z@nsu.edu
6631-4511-0019-1762,920,3,2029,Discover,tovanesian97@nsu.edu
6217-8514-9946-5592,700,10,2024,Discover,dgiggiemv@nsu.edu
6867-9590-0434-5745,708,8,2026,Discover,rmushett3h@nsu.edu
6673-0820-2294-1878,979,7,2031,Discover,rcookman3o@nsu.edu
6644-7320-8145-6573,482,10,2030,Discover,nwigan6h@nsu.edu
6515-0549-8436-8756,774,10,2027,Discover,jpietroni3i@nsu.edu
6944-4926-0434-1836,672,3,2029,Discover,ashutt3r@nsu.edu
6106-3365-1598-4360,192,8,2031,Discover,pbelderfieldcc@nsu.edu
6581-1378-8252-3397,381,11,2027,Discover,rlennardeen@nsu.edu
6387-5423-5082-4333,137,8,2026,Discover,kdableja@nsu.edu
6067-9919-8227-2744,874,6,2029,Discover,vcawr7@nsu.edu
6670-0121-1253-1062,564,9,2025,Discover,wlansley2@nsu.edu
6402-4996-1069-4778,706,1,2023,Discover,jbiaggiolilv@nsu.edu
6152-7288-7419-7172,692,4,2029,Discover,ffulhamn0@nsu.edu
6298-1216-1005-2825,246,2,2030,Discover,krushforth1l@nsu.edu
6325-2417-4462-9935,662,5,2028,Discover,lciubutaro8n@nsu.edu
6498-2363-4259-7133,475,5,2024,Discover,fnippera1@nsu.edu
6388-4666-0148-8379,302,12,2027,Discover,rwarlowga@nsu.edu
6925-0507-1565-7688,216,1,2032,Discover,tdabinett6@nsu.edu
6056-9308-8039-1611,715,2,2029,Discover,parmfieldf@nsu.edu
6651-9812-6666-1808,427,6,2030,Discover,cerskinejk@nsu.edu
6029-9076-4477-4988,700,1,2028,Discover,mpossep8@nsu.edu
6520-0621-0633-4999,401,10,2026,Discover,tupston1r@nsu.edu
6576-9294-9399-6555,482,6,2030,Discover,dbolsover8a@nsu.edu
6981-5673-4342-9796,495,10,2024,Discover,tivesia@nsu.edu
6184-4585-8016-7996,418,8,2028,Discover,hbeldoniy@nsu.edu
6618-4962-4710-7398,914,1,2026,Discover,blentsch24@nsu.edu
6480-1222-8025-4332,38,3,2024,Discover,mgehring7j@nsu.edu
6628-9506-5889-6908,669,4,2024,Discover,bcoilsh8@nsu.edu
6477-1770-1021-1582,823,4,2028,Discover,eingramk2@nsu.edu
6819-5346-9530-4616,621,6,2032,Discover,ddommersenka@nsu.edu
6373-6807-6812-4570,73,1,2029,Discover,adinleykl@nsu.edu
6729-9441-2478-4171,549,6,2032,Discover,amulrenann7@nsu.edu
6315-7828-1863-0121,796,4,2032,Discover,gloomes3g@nsu.edu
6818-7615-0867-4154,285,4,2024,Discover,lrosel28@nsu.edu
6188-1889-0660-7274,564,12,2026,Discover,feeles4r@nsu.edu
6028-6978-6064-2517,919,2,2030,Discover,dforestallkz@nsu.edu
6148-7029-7875-1615,720,3,2025,Discover,segglesonmy@nsu.edu
6689-4973-1115-0927,748,4,2027,Discover,mbleythinj9@nsu.edu
6924-5924-7770-1734,149,2,2030,Discover,vcoginrm@nsu.edu
6709-4683-7874-3748,948,2,2026,Discover,ebeevers4c@nsu.edu
6976-6768-6359-8080,91,3,2032,Discover,seteen84@nsu.edu
6196-6947-1019-6866,485,4,2023,Discover,bmaasze6z@nsu.edu
6843-9791-3637-5708,384,12,2029,Discover,glibbie7q@nsu.edu
6183-9671-0190-5158,77,9,2023,Discover,bgrund94@nsu.edu
6246-1269-4502-5810,567,11,2029,Discover,ltayspellhb@nsu.edu
6444-3006-7943-4003,451,10,2025,Discover,mniasfl@nsu.edu
6783-2428-3769-7327,981,4,2026,Discover,bkeuninggu@nsu.edu
6635-6370-9677-0315,628,9,2029,Discover,ffilasovmy@nsu.edu
6700-1966-4892-5210,985,3,2024,Discover,pbowsher2u@nsu.edu
6696-8718-5381-8581,592,6,2032,Discover,dkildead0@nsu.edu
6810-8668-6688-6465,51,8,2025,Discover,bobraymj@nsu.edu
6379-1045-7038-8660,446,8,2028,Discover,jpepler0@nsu.edu
6284-5273-4197-2996,558,10,2030,Discover,chaffendendc@nsu.edu
6089-7879-6102-7143,513,10,2030,Discover,kbrislang9@nsu.edu
6555-0538-6683-3733,199,8,2032,Discover,rharbyih@nsu.edu
6185-1940-7249-8416,867,4,2029,Discover,creubell6@nsu.edu
6000-7480-8791-7268,118,11,2032,Discover,jlittonop@nsu.edu
6111-4967-0473-2799,915,7,2024,Discover,jzinkp6@nsu.edu
6354-2917-6616-5184,351,5,2023,Discover,lhickissonre@nsu.edu
6692-6978-5812-5674,651,2,2027,Discover,sclayill21@nsu.edu
6305-7453-0004-8711,13,7,2028,Discover,cewert3n@nsu.edu
6404-4019-7869-0096,567,10,2027,Discover,gkubicek4w@nsu.edu
6761-9018-3299-9918,173,5,2030,Discover,brizzillo7j@nsu.edu
6992-6480-4977-8938,366,5,2029,Discover,mwythemu@nsu.edu
6081-2397-9893-7794,235,1,2031,Discover,meddington5e@nsu.edu
6027-1313-4109-9574,0,8,2031,Discover,lforgeg6@nsu.edu
6979-9680-5009-5674,610,8,2030,Discover,fjansonjr@nsu.edu
6763-7851-3793-2118,507,12,2027,Discover,cdomneyjw@nsu.edu
6431-6284-4688-1991,874,2,2032,Discover,cfridpm@nsu.edu
6205-1285-3612-7213,319,3,2031,Discover,abuggs38@nsu.edu
6357-6699-0015-6465,10,4,2026,Discover,pilymanov84@nsu.edu
6845-2805-1087-4609,611,9,2032,Discover,kdainesbw@nsu.edu
6119-8490-1241-3329,943,4,2032,Discover,nlievesley1h@nsu.edu
6602-5301-7401-2760,217,7,2032,Discover,baddeycott17@nsu.edu
6739-2016-4057-0395,962,10,2028,Discover,rjosefovic2r@nsu.edu
6487-1115-6036-3655,175,5,2029,Discover,mdrache3p@nsu.edu
6639-5958-5915-5199,219,7,2023,Discover,eparmanpy@nsu.edu
6452-9003-9811-6852,324,7,2032,Discover,ppartener5@nsu.edu
6518-3805-3294-7538,232,4,2029,Discover,tdargue74@nsu.edu
6961-7801-5026-8223,14,8,2024,Discover,lmacardleba@nsu.edu
6217-8829-8214-8899,181,7,2024,Discover,afettersbb@nsu.edu
6125-3469-0107-4086,449,8,2025,Discover,jdeavinb5@nsu.edu
6626-6096-4272-6832,288,10,2029,Discover,xjevon9u@nsu.edu
6531-8182-2700-9856,733,6,2026,Discover,cbichenob2@nsu.edu
6328-9189-6406-4170,388,2,2023,Discover,tserjeantsonoa@nsu.edu
6739-4028-2888-6359,363,8,2032,Discover,hballham35@nsu.edu
6296-2427-0100-2008,5,5,2025,Discover,dsimonson6e@nsu.edu
6627-4070-7040-8449,492,10,2028,Discover,tkorting48@nsu.edu
6679-7841-9437-8581,658,12,2028,Discover,gpartrick8x@nsu.edu
6737-0248-0765-5531,82,12,2028,Discover,clangsburyab@nsu.edu
6542-1006-6147-9795,877,7,2023,Discover,nshemelthc@nsu.edu
6339-4997-0753-4346,274,12,2025,Discover,npartkyaod@nsu.edu
6818-0097-7392-9824,995,11,2023,Discover,jpairemanq1@nsu.edu
6497-9261-3054-2215,360,2,2023,Discover,gpennicott4u@nsu.edu
6773-1454-4958-3242,71,6,2027,Discover,plaver6z@nsu.edu
6463-8199-5429-7222,198,12,2026,Discover,mstickingsr0@nsu.edu
6889-4442-5832-6827,4,2,2030,Discover,wkermit8b@nsu.edu
6017-8928-7215-6688,367,7,2027,Discover,bleversonmq@nsu.edu
6170-5155-3236-0985,516,12,2024,Discover,aodaly4b@nsu.edu
6386-1793-2598-6878,229,10,2028,Discover,ncassley8o@nsu.edu
6582-9650-1164-4039,194,3,2031,Discover,agallahueb3@nsu.edu
6098-0500-7773-5812,933,11,2031,Discover,elosebie1j@nsu.edu
6806-3271-3078-7193,154,2,2030,Discover,atorrejon3c@nsu.edu
6731-7975-2171-7462,340,1,2025,Discover,vwyse61@nsu.edu
6911-1821-5745-1476,694,3,2029,Discover,daddams9d@nsu.edu
6853-3164-7059-4860,72,7,2026,Discover,eoleszczak9l@nsu.edu
6383-2668-3495-5774,782,3,2026,Discover,dantonionic0@nsu.edu
6136-0001-1825-6664,975,7,2023,Discover,gdeblaseer@nsu.edu
6227-2124-7336-6470,137,6,2027,Discover,ffarrallh0@nsu.edu
6279-3576-5869-0952,208,5,2025,Discover,dcordeniw@nsu.edu
6117-7243-5173-6725,528,4,2024,Discover,lespasa40@nsu.edu
6218-9232-6130-1209,686,11,2023,Discover,sstacylq@nsu.edu
6231-5393-2128-5124,533,11,2030,Discover,rwallbankl@nsu.edu
6037-1050-1921-3414,475,8,2031,Discover,aharmantbr@nsu.edu
6100-9365-1377-6643,876,6,2025,Discover,asimonsen7z@nsu.edu
6406-7825-8008-6232,576,5,2026,Discover,wsemechikci@nsu.edu
6574-7564-8962-7607,617,8,2028,Discover,rtendahles@nsu.edu
6922-6023-4971-1415,51,6,2023,Discover,kmulqueenyhi@nsu.edu
6168-8515-3517-0777,673,1,2031,Discover,bmcileenl7@nsu.edu
6175-0130-2791-4366,884,7,2028,Discover,aboldisonpt@nsu.edu
6757-3726-4955-0929,813,1,2026,Discover,ssmeed6a@nsu.edu
6283-9317-3262-5995,206,12,2030,Discover,gkalkofer9n@nsu.edu
6134-6535-4491-2592,243,5,2025,Discover,sbussy1d@nsu.edu
6430-2957-9223-7958,964,5,2023,Discover,rmessham4m@nsu.edu
6053-2180-5496-5214,298,11,2029,Discover,jjelkesco@nsu.edu
6058-1716-2211-0294,839,7,2032,Discover,mbamptongy@nsu.edu
6069-6531-0144-1408,824,1,2024,Discover,jeliassen15@nsu.edu
6954-8683-7990-3354,901,5,2030,Discover,smoggle4z@nsu.edu
6109-8077-5927-9961,214,9,2026,Discover,rblackeslandj4@nsu.edu
6129-6785-1708-7160,309,5,2023,Discover,abirtchnellja@nsu.edu
6113-4881-1612-9710,188,6,2024,Discover,dtilneos@nsu.edu
6842-6863-9872-8640,848,1,2028,Discover,mcometsona8@nsu.edu
6142-8182-8261-6200,701,8,2024,Discover,cvassbenderaw@nsu.edu
6895-2143-6955-8519,208,4,2025,Discover,tmoberley20@nsu.edu
6330-4572-8725-0164,580,10,2032,Discover,msprackling43@nsu.edu
6393-9581-0920-1682,449,7,2023,Discover,eantonowicz34@nsu.edu
6330-4425-6897-8241,421,12,2026,Discover,pmeadmore4o@nsu.edu
6035-9192-7520-6031,362,1,2032,Discover,jquene9q@nsu.edu
6745-9337-9492-2671,843,11,2024,Discover,ryglesiaar@nsu.edu
6371-2259-0672-5473,537,4,2024,Discover,lmacconaghycn@nsu.edu
6395-2295-2541-7028,233,7,2029,Discover,mgentreaupi@nsu.edu
6922-3092-1218-5503,419,3,2024,Discover,mattridge6i@nsu.edu
6194-5808-8081-2400,112,2,2023,Discover,jponting5d@nsu.edu
6390-8767-9679-9375,95,11,2027,Discover,lwhatlinga@nsu.edu
6868-4424-1728-3221,856,11,2026,Discover,ayitzovicz3p@nsu.edu
6449-3338-2028-7955,408,8,2030,Discover,hmottehj@nsu.edu
6321-3342-6507-3761,78,8,2031,Discover,rjancarmi@nsu.edu
6024-2003-9589-0485,810,2,2028,Discover,mbrendishow@nsu.edu
6860-0719-5303-9473,157,3,2024,Discover,miltchev9w@nsu.edu
6444-3938-1825-2318,587,3,2027,Discover,agodsafebl@nsu.edu
6068-7369-8812-6891,682,8,2029,Discover,pfarronc6@nsu.edu
6180-2428-7666-5330,296,9,2027,Discover,jomarag3@nsu.edu
6609-5579-4641-9857,725,3,2026,Discover,dgoodenoughgs@nsu.edu
6637-4022-4199-5961,719,12,2030,Discover,mdobbsox@nsu.edu
6528-1308-2970-6218,213,12,2031,Discover,padaway23@nsu.edu
6249-3759-2876-2624,991,5,2026,Discover,tsloper9p@nsu.edu
6101-0940-6206-9463,316,3,2029,Discover,afoulghamit@nsu.edu
6723-4935-2061-8946,288,10,2029,Discover,mufflh@nsu.edu
6265-1438-6823-0580,493,9,2023,Discover,ariochqa@nsu.edu
6269-4384-1146-4201,709,10,2032,Discover,bkiffe36@nsu.edu
6362-4754-5773-6843,353,12,2024,Discover,tpimmockejp@nsu.edu
6121-6350-4339-4252,586,4,2031,Discover,corht2v@nsu.edu
6719-3522-5550-5929,882,2,2030,Discover,gstockneyay@nsu.edu
6895-0570-1801-8094,441,3,2023,Discover,nturonepc@nsu.edu
6449-2024-2142-4179,194,5,2032,Discover,jmargaret17@nsu.edu
6406-0149-8119-6294,57,5,2023,Discover,dfardoe9n@nsu.edu
6751-1040-3310-7560,210,1,2031,Discover,itansleyh0@nsu.edu
6529-6359-6319-0957,222,11,2025,Discover,yallnatt50@nsu.edu
6430-5113-6473-9395,753,5,2026,Discover,jcardenas75@nsu.edu
6158-8256-3797-8861,372,12,2024,Discover,tbrimilcombe9o@nsu.edu
6907-7395-3418-5808,287,5,2025,Discover,mbrumby12@nsu.edu
6448-8779-9315-6956,84,3,2031,Discover,afidilis36@nsu.edu
6738-3998-9249-8675,1,6,2031,Discover,tkerinhm@nsu.edu
6020-2599-1233-9052,479,12,2029,Discover,wskeinkc@nsu.edu
6937-8269-8505-7984,679,11,2024,Discover,aalishonerpw@nsu.edu
6999-9567-2013-8853,558,7,2032,Discover,sbridgwood7x@nsu.edu
6231-2321-5221-9125,81,9,2028,Discover,rtreleaven8x@nsu.edu
6345-3810-0691-1246,984,2,2023,Discover,maitkin9f@nsu.edu
6948-9305-9568-7283,182,6,2026,Discover,msmorfit80@nsu.edu
6544-6470-2137-2263,178,1,2025,Discover,mmalimhf@nsu.edu
6568-1729-4067-0721,720,5,2029,Discover,ogoodliffe46@nsu.edu
6250-4248-4396-1122,307,2,2031,Discover,gcorderoqs@nsu.edu
6049-1448-1452-9754,182,9,2024,Discover,jprydie1q@nsu.edu
6878-6658-5561-5604,151,1,2028,Discover,vgannaway79@nsu.edu
6304-6378-1249-0454,97,6,2027,Discover,ebowcock2g@nsu.edu
6292-7481-1548-2258,76,2,2032,Discover,gfotitto0@nsu.edu
6468-1005-3401-0742,348,4,2027,Discover,nborland6e@nsu.edu
6240-1121-4821-5925,570,12,2030,Discover,swhyatt8t@nsu.edu
6361-5875-9482-0459,519,8,2024,Discover,rmacclure9m@nsu.edu
6361-3826-9825-8860,877,4,2024,Discover,garonowb8@nsu.edu
6620-8377-6037-3894,652,12,2028,Discover,alivickee@nsu.edu
6568-1375-0477-9583,607,11,2026,Discover,ffaneh6@nsu.edu
6792-9123-3410-0887,475,7,2031,Discover,lambroschi9@nsu.edu
6540-7730-9488-8228,696,11,2031,Discover,mcettellif@nsu.edu
6174-4577-1716-9898,243,1,2032,Discover,kchalfantqo@nsu.edu
6686-2006-2037-0755,99,9,2029,Discover,nmcgraydz@nsu.edu
6201-0289-6683-3645,382,1,2024,Discover,jaclandg1@nsu.edu
6038-0175-6133-7264,618,6,2025,Discover,eswanbourneq0@nsu.edu
6028-9750-5404-3683,990,3,2030,Discover,nmanicomb56@nsu.edu
6607-7813-8564-5134,786,11,2026,Discover,mgrace5v@nsu.edu
6884-2347-1194-0038,429,10,2025,Discover,hatkynsbo@nsu.edu
6871-2984-2824-8083,753,4,2032,Discover,szannini5x@nsu.edu
6773-9728-3455-0554,287,8,2032,Discover,fwaylandj5@nsu.edu
6993-8491-0836-3870,856,5,2032,Discover,gdiamentk6@nsu.edu
6069-8658-5369-3928,132,12,2026,Discover,rmalesm1@nsu.edu
6246-5396-9592-1398,458,1,2029,Discover,tmendozah@nsu.edu
6832-7634-5794-2295,309,10,2024,Discover,dpatzelt28@nsu.edu
6572-8742-9832-7090,328,1,2031,Discover,gmouncher75@nsu.edu
6462-7643-7766-6535,732,12,2026,Discover,svearncomb9v@nsu.edu
6488-2177-2404-8832,779,8,2023,Discover,kaimsonie@nsu.edu
6669-2284-4061-0048,317,9,2024,Discover,ejoanaudpm@nsu.edu
6540-4233-4666-6583,743,10,2023,Discover,ayonge5o@nsu.edu
6861-8426-2082-9568,441,5,2028,Discover,msansambv@nsu.edu
6807-8414-5891-3826,715,8,2027,Discover,zcallis3n@nsu.edu
6036-1035-8907-4489,29,4,2029,Discover,ksaill6m@nsu.edu
6368-2427-0855-4476,810,12,2028,Discover,hcheltnam7e@nsu.edu
6250-3039-6680-4794,742,10,2030,Discover,ejekele1@nsu.edu
6218-5949-9668-5425,975,3,2029,Discover,joakesnx@nsu.edu
6118-6291-5323-7002,25,6,2030,Discover,nnewby6p@nsu.edu
6404-2683-6749-0835,977,4,2028,Discover,lraccio1z@nsu.edu
6244-9111-8541-3421,47,12,2024,Discover,wlaurancegt@nsu.edu
6435-7433-5640-8897,346,2,2025,Discover,jflegha@nsu.edu
6907-4977-3854-2600,58,12,2031,Discover,htoffaninikm@nsu.edu
6031-4606-9257-4273,147,6,2026,Discover,smcquorkellng@nsu.edu
6451-8709-4768-2527,246,8,2030,Discover,rmacfadzeanp0@nsu.edu
6041-9596-2779-3482,549,2,2026,Discover,selambe@nsu.edu
6218-4103-7839-9607,304,8,2027,Discover,ggreatreaxgb@nsu.edu
6410-3673-1688-0254,17,2,2029,Discover,dbackler59@nsu.edu
6753-3074-1049-3130,571,7,2028,Discover,cmansellbo@nsu.edu
6896-0284-6187-1444,257,10,2032,Discover,tfoxenjc@nsu.edu
6402-9248-4825-6159,753,5,2027,Discover,gbasiloneo4@nsu.edu
6881-3981-5476-4678,671,3,2031,Discover,ucolin3u@nsu.edu
6984-1579-9547-6089,113,9,2026,Discover,hvereb0@nsu.edu
6005-2477-6811-0039,920,4,2030,Discover,dpaffot2o@nsu.edu
6413-0140-0182-0982,132,5,2030,Discover,ctilney4o@nsu.edu
6264-2655-0105-4190,858,2,2023,Discover,bcalifornia92@nsu.edu
6989-5290-6708-8658,163,4,2026,Discover,vrutgersbf@nsu.edu
6263-4978-1981-8046,809,2,2032,Discover,rbroadberrie21@nsu.edu
6072-7250-0021-6077,761,1,2023,Discover,rofallon3u@nsu.edu
6504-8537-2064-6122,740,9,2026,Discover,anassau4p@nsu.edu
6665-2211-6526-9925,205,7,2031,Discover,deliasson7f@nsu.edu
6011-2405-9869-8446,340,11,2031,Discover,bsawdonni@nsu.edu
6801-7806-9963-4544,266,9,2023,Discover,olangwade9t@nsu.edu
6360-0906-5078-7035,522,7,2023,Discover,fgodwynpg@nsu.edu
6781-3967-4246-7728,436,1,2028,Discover,kkaysr6@nsu.edu
6851-4555-6133-7891,409,10,2026,Discover,bmunganw@nsu.edu
6782-3397-8511-2993,123,10,2030,Discover,skeohanec2@nsu.edu
6968-2560-9154-3796,698,11,2030,Discover,syarrowi5@nsu.edu
6996-0005-4637-1059,403,3,2023,Discover,dmccritchiej3@nsu.edu
6513-6205-3802-0127,404,3,2031,Discover,dhawtrymt@nsu.edu
6279-4117-4202-9822,626,8,2027,Discover,hfollitmu@nsu.edu
6503-9336-5357-4623,930,10,2031,Discover,sakkerqn@nsu.edu
6455-7238-4839-4933,160,1,2030,Discover,mallot4w@nsu.edu
6202-5589-5377-8454,842,4,2031,Discover,wtumulty6v@nsu.edu
6520-6020-0735-7639,857,9,2025,Discover,bwrightham94@nsu.edu
6881-1172-7114-8089,863,12,2030,Discover,gotterydd@nsu.edu
6922-7997-8351-2832,575,1,2024,Discover,cwetherellmc@nsu.edu
6483-5887-1917-0540,77,9,2025,Discover,bgimblett51@nsu.edu
6937-9326-2103-0801,853,12,2023,Discover,ahorder69@nsu.edu
6723-9073-0216-2737,220,4,2024,Discover,amaccathayam@nsu.edu
6775-3014-9894-7862,646,4,2024,Discover,tbrowerca@nsu.edu
6617-9464-2849-3355,202,4,2024,Discover,wandreolettify@nsu.edu
6096-5047-8023-0675,769,1,2026,Discover,cdebrickbu@nsu.edu
6023-8197-6766-4416,21,10,2032,Discover,fhebdonfi@nsu.edu
6845-9224-8550-8491,257,11,2028,Discover,lpittmanfo@nsu.edu
6521-5006-9969-2696,624,1,2026,Discover,ereinardm4@nsu.edu
6306-8395-3356-7151,433,3,2027,Discover,rvanderhoeven9h@nsu.edu
6263-0730-4586-9069,859,9,2030,Discover,ctyttertonad@nsu.edu
6498-8507-8417-3377,352,7,2032,Discover,dbrigstocko2@nsu.edu
6696-4306-4065-9517,630,3,2027,Discover,jgullefordnn@nsu.edu
6456-4126-1017-8362,225,1,2027,Discover,nbrandonov@nsu.edu
6316-6889-4119-3469,527,12,2026,Discover,iconni@nsu.edu
6797-2230-9152-0299,852,4,2025,Discover,ldudnyu@nsu.edu
6829-6966-9803-0889,278,7,2025,Discover,dpattie5z@nsu.edu
6595-8082-5103-2836,132,11,2025,Discover,bhalledeb4@nsu.edu
6200-1016-1325-5349,290,10,2029,Discover,ikneesha3v@nsu.edu
6812-9361-5088-1834,938,2,2032,Discover,vgreatorex3z@nsu.edu
6080-8126-9010-0094,223,3,2031,Discover,lsekulla8w@nsu.edu
6333-3938-9190-6709,474,4,2031,Discover,ggricebj@nsu.edu
6183-9397-4308-1538,23,8,2031,Discover,jcrippillea@nsu.edu
6012-8577-6522-8382,572,8,2028,Discover,uchalfantlk@nsu.edu
6881-0583-3724-1550,756,2,2025,Discover,smedcalfmg@nsu.edu
6635-1773-4672-5021,964,8,2026,Discover,bschankeaa@nsu.edu
6046-9782-2185-6600,24,1,2031,Discover,lgrayp2@nsu.edu
6670-7691-5949-0536,23,1,2029,Discover,lspreadbury75@nsu.edu
6499-3502-7561-4187,138,12,2025,Discover,eshawlag@nsu.edu
6028-3428-9848-0889,254,9,2025,Discover,tfosseyan@nsu.edu
6355-0297-2016-0990,170,2,2029,Discover,tcooksleyhl@nsu.edu
6238-4148-5847-8161,183,4,2026,Discover,mbarrowsi7@nsu.edu
6724-4074-5405-1350,708,5,2026,Discover,mromayniq@nsu.edu
6293-7012-8234-5003,304,7,2025,Discover,dbawme3@nsu.edu
6766-1682-4399-4697,415,9,2025,Discover,burion3x@nsu.edu
6018-4736-6942-5180,204,11,2027,Discover,rchitham5m@nsu.edu
6453-0482-1468-4698,560,10,2023,Discover,cgianelli98@nsu.edu
6832-5502-8495-1892,857,1,2025,Discover,ddungg@nsu.edu
6694-9220-7861-3887,720,2,2026,Discover,mweavingiy@nsu.edu
6361-1121-6802-7413,303,10,2029,Discover,vpendleberyo7@nsu.edu
6051-5075-8139-0669,38,5,2025,Discover,kmurby54@nsu.edu
6068-4699-4924-4631,64,3,2032,Discover,tpollock7j@nsu.edu
6809-9006-4394-6078,155,8,2025,Discover,apinwelldp@nsu.edu
6141-0908-3708-5030,626,7,2023,Discover,pilewiczhu@nsu.edu
6747-2638-6579-9354,383,7,2032,Discover,ahurchix@nsu.edu
6654-3113-7585-0209,755,9,2026,Discover,ifynan60@nsu.edu
6802-9241-5135-2983,801,12,2029,Discover,mrowantree6n@nsu.edu
6544-5045-4910-5444,832,1,2023,Discover,mkellieem@nsu.edu
6286-5132-6190-9267,531,7,2029,Discover,sasserg9@nsu.edu
6636-1034-5927-0889,492,10,2024,Discover,lscatchar72@nsu.edu
6688-2719-3933-3386,670,5,2027,Discover,lmuzzolloeo@nsu.edu
6177-2073-3853-3986,456,7,2025,Discover,sfantonf8@nsu.edu
6151-7514-4802-6701,413,3,2023,Discover,mprimefz@nsu.edu
6627-8223-9520-6292,962,6,2030,Discover,castupenasr7@nsu.edu
6525-5610-6571-1027,503,1,2029,Discover,lthornberbk@nsu.edu
6265-1961-6861-3715,71,7,2023,Discover,cfrenschc9@nsu.edu
6305-7228-1995-2010,321,5,2025,Discover,gbengtssoncq@nsu.edu
6892-7682-7419-6669,50,1,2026,Discover,rweipperti4@nsu.edu
6473-2375-5538-4774,659,5,2029,Discover,fdumingo77@nsu.edu
6595-9236-2232-4361,831,10,2031,Discover,ktorfinrn@nsu.edu
6812-6724-5672-0949,484,9,2024,Discover,iclyant8l@nsu.edu
6208-0726-3455-2289,150,5,2023,Discover,qricardoufm@nsu.edu
6464-6022-8172-8411,606,3,2032,Discover,lcuffehv@nsu.edu
6452-5990-2661-4443,758,4,2027,Discover,qstewardq5@nsu.edu
6612-8901-6069-2478,129,2,2027,Discover,cortnerac@nsu.edu
6181-3555-1634-3804,90,1,2030,Discover,bmaplesdenbc@nsu.edu
6886-6119-8200-6286,415,3,2028,Discover,ncolenutt8r@nsu.edu
6941-5259-1656-9476,288,10,2028,Discover,fnisslekb@nsu.edu
6648-0996-4349-4686,884,11,2029,Discover,ageydonf6@nsu.edu
6508-9348-6965-1182,26,12,2028,Discover,ccaulket7u@nsu.edu
6810-3311-7946-4798,727,10,2025,Discover,fcorcoran7v@nsu.edu
6953-4143-3435-1771,813,10,2028,Discover,jtukesbygp@nsu.edu
6232-6575-7117-6221,174,1,2025,Discover,sdowdellg6@nsu.edu
6187-6285-8073-2684,289,1,2024,Discover,fmethho@nsu.edu
6286-3660-8615-8187,877,2,2030,Discover,gburgoineju@nsu.edu
6228-0802-6254-0708,575,8,2025,Discover,nminghimj@nsu.edu
6192-5075-2279-1055,975,6,2030,Discover,fdomicannu@nsu.edu
6624-1135-5342-8326,109,5,2026,Discover,hhardesty5@nsu.edu
6455-9919-9026-5425,977,12,2025,Discover,pguerrin48@nsu.edu
6858-6075-4137-6879,378,9,2025,Discover,tdibbert96@nsu.edu
6760-9052-1685-3728,645,6,2025,Discover,jcraythorne6h@nsu.edu
6515-1691-6063-3845,634,10,2031,Discover,kkiesselhe@nsu.edu
6939-8046-4568-0563,634,3,2027,Discover,bbackshq@nsu.edu
6088-8246-2301-5851,771,5,2028,Discover,apaulsenib@nsu.edu
6529-8820-5830-0614,864,2,2027,Discover,deyerca@nsu.edu
6704-9391-6270-3857,199,7,2024,Discover,lknightsbridgedr@nsu.edu
6093-6441-7604-2013,446,12,2025,Discover,dskates57@nsu.edu
6115-0528-9558-0385,624,5,2027,Discover,nledgister8s@nsu.edu
6990-7672-2156-6362,329,10,2030,Discover,ljoannic3f@nsu.edu
6448-9202-1711-3569,273,5,2027,Discover,wtopleya4@nsu.edu
6747-1098-0233-8445,541,6,2028,Discover,kbramhallhd@nsu.edu
6844-2976-0191-7570,572,2,2031,Discover,spenquetpq@nsu.edu
6531-6887-5464-8361,909,3,2026,Discover,totton9i@nsu.edu
6704-6045-0324-6413,528,10,2030,Discover,ahammersleym8@nsu.edu
6303-9867-1742-5001,765,1,2028,Discover,bduchenne17@nsu.edu
