1129,jwooderson5q@nsu.edu,1047,tevangelinos4b@nsu.edu,9/15/21,5,150
1130,jgarrood8v@nsu.edu,1050,fleere4c@nsu.edu,11/24/21,5,100
1131,fstodartdu@nsu.edu,1053,kbouzek4d@nsu.edu,5/17/21,4,120
1132,gescalanteg4@nsu.edu,1056,tizzatt4e@nsu.edu,2/26/22,3,120
1133,gmackall4z@nsu.edu,1059,pslidders4f@nsu.edu,3/25/21,2,40
1134,gmackall4z@nsu.edu,1062,pnetley4n@nsu.edu,10/19/21,4,396
1135,fthunder1p@webs.com,1065,anassau4p@nsu.edu,11/11/21,4,160
1136,fjacquemypl@nsu.edu,1068,agoly4g@nsu.edu,3/25/21,2,40
1137,edionisiih1@nsu.edu,1071,cthumann4h@nsu.edu,7/27/21,3,750
1138,lcootesj9@nsu.edu,1074,rmcwhin4i@nsu.edu,3/13/21,6,120
1139,mashling8s@nsu.edu,1077,gdowtry4j@nsu.edu,12/12/21,4,80
1140,ccolteneh@nsu.edu,1080,tinch4k@nsu.edu,1/10/22,3,60
1141,bparkenl7@nsu.edu,1083,jthwaite4l@nsu.edu,5/16/21,5,200
1142,itompkinson28@pcworld.com,1086,rmessham4m@nsu.edu,4/7/21,5,125
1143,lcuffehv@nsu.edu,1089,pnetley4n@nsu.edu,9/1/21,6,120
1144,vrissonh@nsu.edu,1092,lbissill4o@nsu.edu,6/11/21,2,40
1145,dabelson7x@nsu.edu,1095,anassau4p@nsu.edu,1/5/22,3,297
1146,jberntjd@nsu.edu,1098,toseland4q@nsu.edu,6/30/21,3,60
1147,ituppm2@nsu.edu,1101,feeles4r@nsu.edu,2/27/22,1,20
1148,vconquest69@nsu.edu,1104,tbice4s@nsu.edu,4/28/21,3,750
1149,ebullardig@nsu.edu,1107,hgoolden4t@nsu.edu,3/6/21,5,1250
1150,dgurge15@jimdo.com,1110,myork4u@nsu.edu,5/31/21,5,495
1151,belfordb@yahoo.co.jp,1113,ghankey4v@nsu.edu,10/27/21,5,100
1152,eorrick96@nsu.edu,1116,jcory4w@nsu.edu,12/7/21,6,594
1153,psarfat78@nsu.edu,1119,etroy4x@nsu.edu,7/7/21,5,100
1154,rwomack49@nsu.edu,1122,lundrill4y@nsu.edu,12/4/21,2,80
1155,eovenden5y@nsu.edu,1125,gmackall4z@nsu.edu,11/19/21,4,160
1156,whasnney2b@biblegateway.com,1128,myacob50@nsu.edu,10/18/21,1,250
1157,mromayniq@nsu.edu,1131,ajeffs51@nsu.edu,9/10/21,3,120
1158,mromayniq@nsu.edu,1134,olief52@nsu.edu,8/20/21,2,1500
1159,mromayniq@nsu.edu,1137,ddimeo53@nsu.edu,6/8/21,2,30
1160,fcapronqr@nsu.edu,1140,mgeorgi5b@nsu.edu,12/13/21,3,297
1161,lmcmanusmc@nsu.edu,1143,dclearie54@nsu.edu,11/16/21,1,99
1162,lthornberbk@nsu.edu,1146,mriddler55@nsu.edu,8/11/21,1,40
1163,pstartehp@nsu.edu,1149,cklyner56@nsu.edu,8/1/21,2,1500
1164,gechalieh4@nsu.edu,1152,zmegroff57@nsu.edu,11/22/21,6,594
1165,eswanbourneq0@nsu.edu,1155,cjaquiss58@nsu.edu,11/22/21,6,120
1166,shaydones@nsu.edu,1158,garmer59@nsu.edu,11/1/21,4,396
1167,lcicchinellib5@nsu.edu,1161,scribbin5a@nsu.edu,5/10/21,1,99
1168,jjewettjh@nsu.edu,1164,dclearie54@nsu.edu,3/16/21,3,297
1169,rvanderhoeven9h@nsu.edu,1167,ajeffs51@nsu.edu,5/19/21,1,30
1170,tizzatt4e@nsu.edu,1170,mgeorgi5b@nsu.edu,7/15/21,3,2250
1171,abartoszek16@reuters.com,1173,kgedney5c@nsu.edu,11/22/21,1,15
1172,ctelezhking7@nsu.edu,1176,jponting5d@nsu.edu,7/11/21,4,3000
1173,elyfecx@nsu.edu,1179,mriddler55@nsu.edu,5/20/21,2,198
1174,adebellis2@mit.edu,1182,garmer59@nsu.edu,11/28/21,3,90
1175,rbuchankl@nsu.edu,1185,meddington5e@nsu.edu,5/11/21,2,60
1176,abithellon@nsu.edu,1188,landrysek5f@nsu.edu,2/26/22,3,60
1177,cdiffley5w@nsu.edu,1191,dclearie54@nsu.edu,10/22/21,5,495
1178,nscougallba@nsu.edu,1194,mreeves46@nsu.edu,9/4/21,6,594
1179,naspcu@nsu.edu,1197,rkorneev47@nsu.edu,1/29/22,6,594
1180,dairthno@nsu.edu,1200,tkorting48@nsu.edu,8/24/21,3,2250
1181,jthwaite4l@nsu.edu,1203,rwomack49@nsu.edu,1/11/22,6,4500
1182,ebromagei6@nsu.edu,1206,atythacott4a@nsu.edu,1/4/22,3,2250
1183,mtuxell5t@nsu.edu,1209,tevangelinos4b@nsu.edu,7/2/21,6,4500
1184,cjedrzejewskypo@nsu.edu,1212,fleere4c@nsu.edu,4/29/21,3,60
1185,hjehaes86@nsu.edu,1215,kbouzek4d@nsu.edu,7/6/21,5,495
1186,jkruszelnickik3@nsu.edu,1218,tizzatt4e@nsu.edu,3/31/21,2,60
1187,oflahiveif@nsu.edu,1221,pslidders4f@nsu.edu,5/30/21,4,80
1188,oflahiveif@nsu.edu,1224,pnetley4n@nsu.edu,9/10/21,5,150
1189,oflahiveif@nsu.edu,1227,anassau4p@nsu.edu,8/14/21,1,30
1190,kbennike0@merriam-webster.com,1230,agoly4g@nsu.edu,10/17/21,2,198
1191,ikneesha3v@nsu.edu,1233,cthumann4h@nsu.edu,3/5/21,5,3750
1192,cdutnallr1@nsu.edu,1236,rmcwhin4i@nsu.edu,12/15/21,3,60
1193,hcapellee6@nsu.edu,1239,gdowtry4j@nsu.edu,5/22/21,2,30
1194,hreavellhk@nsu.edu,1242,tinch4k@nsu.edu,3/10/21,6,90
1195,gdignall3j@nsu.edu,1245,jthwaite4l@nsu.edu,3/12/21,4,80
1196,cpennettalf@nsu.edu,1248,rmessham4m@nsu.edu,12/25/21,5,100
1197,ahaskerjg@nsu.edu,1251,pnetley4n@nsu.edu,9/4/21,5,1900
1198,cdullardbp@nsu.edu,1254,lbissill4o@nsu.edu,3/1/22,2,60
1199,cfridpm@nsu.edu,1257,anassau4p@nsu.edu,12/15/21,1,750
1200,mamymo@nsu.edu,1260,toseland4q@nsu.edu,5/20/21,5,3750
1201,pboundey37@nsu.edu,1263,feeles4r@nsu.edu,6/8/21,2,1500
1202,eparmanpy@nsu.edu,1266,tbice4s@nsu.edu,3/8/21,6,90
1203,pclampettfg@nsu.edu,1269,hgoolden4t@nsu.edu,4/5/21,4,2200
1204,bdenevehs@nsu.edu,1272,myork4u@nsu.edu,5/20/21,5,100
1205,mbuddenqw@nsu.edu,1275,ghankey4v@nsu.edu,6/8/21,6,2280
1206,cceaser3h@nsu.edu,1278,jcory4w@nsu.edu,3/8/21,4,80
1207,strenamanhu@nsu.edu,1281,etroy4x@nsu.edu,4/5/21,3,75
1208,pbortolazziol@nsu.edu,1284,lundrill4y@nsu.edu,5/20/21,4,80
1209,zcornillibb@nsu.edu,1287,gmackall4z@nsu.edu,10/26/21,6,120
1210,gearngycp@nsu.edu,1290,myacob50@nsu.edu,7/31/21,2,1100
1211,tgettonei8@nsu.edu,1293,ajeffs51@nsu.edu,2/26/22,1,550
1212,gpendry79@nsu.edu,1296,olief52@nsu.edu,11/27/21,2,1100
1213,kwilcockesfx@nsu.edu,1299,ddimeo53@nsu.edu,4/10/21,1,550
1214,kwilcockesfx@nsu.edu,1302,mgeorgi5b@nsu.edu,5/1/21,1,550
1215,slittledike1a@dyndns.org,1305,dclearie54@nsu.edu,3/31/21,3,1650
1216,tpollock7j@nsu.edu,1308,mriddler55@nsu.edu,5/24/21,1,25
1217,rdellenbroker6c@nsu.edu,1311,cklyner56@nsu.edu,1/14/22,3,1650
1218,mbernasekrm@nsu.edu,1314,zmegroff57@nsu.edu,12/24/21,3,1140
1219,hbintonme@nsu.edu,1317,cjaquiss58@nsu.edu,3/15/21,3,60
1220,acazindy@nsu.edu,1320,garmer59@nsu.edu,11/12/21,1,20
1221,tlinebargerh@flickr.com,1323,scribbin5a@nsu.edu,2/1/22,5,1900
1222,tlinebargerh@flickr.com,1326,dclearie54@nsu.edu,9/7/21,1,380
1223,tlinebargerh@flickr.com,1329,ajeffs51@nsu.edu,5/26/21,1,30
1224,jtestro45@nsu.edu,1332,mgeorgi5b@nsu.edu,1/17/22,4,80
1225,ltortispi@nsu.edu,1335,kgedney5c@nsu.edu,4/28/21,5,2750
1226,wfranzenct@nsu.edu,1338,jponting5d@nsu.edu,3/4/21,1,30
1227,wfranzenct@nsu.edu,1341,mriddler55@nsu.edu,12/10/21,5,1200
1228,wfranzenct@nsu.edu,1344,garmer59@nsu.edu,7/8/21,3,60
1229,ecortingq@nsu.edu,1347,meddington5e@nsu.edu,6/25/21,4,2200
1230,ecortingq@nsu.edu,1350,landrysek5f@nsu.edu,3/21/21,2,1100
1231,nrideoutmi@nsu.edu,1353,dclearie54@nsu.edu,2/16/22,2,1100
1232,nrideoutmi@nsu.edu,1356,mreeves46@nsu.edu,3/15/21,4,960
1233,ndutchburnel@nsu.edu,1359,rkorneev47@nsu.edu,6/11/21,4,960
1234,wlaurancegt@nsu.edu,1362,tkorting48@nsu.edu,10/7/21,2,480
1235,wlaurancegt@nsu.edu,1365,rwomack49@nsu.edu,3/8/21,2,40
1236,wlaurancegt@nsu.edu,1368,atythacott4a@nsu.edu,4/20/21,3,1197
1237,rdichee@adobe.com,1371,tevangelinos4b@nsu.edu,5/29/21,3,90
1238,dmccritchiej3@nsu.edu,1374,fleere4c@nsu.edu,10/9/21,2,480
1239,ghalvorsen95@nsu.edu,1377,kbouzek4d@nsu.edu,3/16/21,5,75
1240,ghalvorsen95@nsu.edu,1380,tizzatt4e@nsu.edu,8/27/21,2,480
1241,predittjv@nsu.edu,1383,pslidders4f@nsu.edu,7/14/21,6,90
1242,dnaughton9f@nsu.edu,1386,pnetley4n@nsu.edu,7/5/21,6,180
1243,rpointn@globo.com,1389,anassau4p@nsu.edu,8/31/21,5,75
1244,wspadelli8j@nsu.edu,1392,agoly4g@nsu.edu,12/22/21,2,1200
1245,wspadelli8j@nsu.edu,1395,cthumann4h@nsu.edu,9/15/21,6,90
1246,gdowtry4j@nsu.edu,1398,rmcwhin4i@nsu.edu,7/5/21,2,1200
1247,clelievre1q@spiegel.de,1401,gdowtry4j@nsu.edu,7/22/21,2,80
1248,jspraggon8f@nsu.edu,1404,tinch4k@nsu.edu,3/29/21,1,399
1249,jkasman1i@histats.com,1407,jthwaite4l@nsu.edu,4/14/21,2,798
